,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
405,,,2016-09-14,1.0965442107914076,0.0,2025,2.2671407262606684,3.0,2.88,2.66,3.0,2018-01-11,2018-02-09,-4.0000000000000036
406,,,2016-09-19,1.102727314652703,0.0,1417,2.3262814868468373,4.74,4.57,4.57,4.95,2018-01-11,2018-02-09,-3.5864978902953593
407,,,2016-09-20,1.0944679113848914,-0.7489977946554149,2475,2.6040049263567155,2.32,2.23,2.15,2.6,2018-01-11,2018-02-09,-3.87931034482758
408,,,2016-09-21,1.110393908745523,0.0,8101,3.0543174607539205,3.84,3.29,3.29,3.88,2018-01-11,2018-02-09,-14.322916666666663
409,,,2016-09-22,1.1368210019690477,0.0,2349,3.2091574873761486,4.61,4.76,4.61,5.91,2018-01-11,2018-02-09,3.253796095444672
410,,,2016-09-23,1.145280275696891,0.0,4157,0.8621056622248002,24.95,23.45,23.45,25.2,2018-02-12,2018-03-09,-6.012024048096187
411,,,2016-09-26,1.1438533432391245,-0.12459242405953308,5701,1.2548506025007788,2.35,2.5,2.3,2.5,2018-02-12,2018-03-09,6.382978723404253
412,,,2016-09-29,1.1563807849954484,0.0,2323,1.6932076269665997,4.29,4.65,4.29,4.65,2018-02-12,2018-03-09,8.391608391608397
413,,,2016-09-30,1.1463602186057922,-0.8665455635096575,5304,1.732172867304924,2.28,2.4,2.16,2.42,2018-02-12,2018-03-09,5.263157894736836
414,,,2016-10-03,1.1411755407484099,-1.3148994210499976,1417,2.1533144033084772,4.6,4.69,4.58,4.69,2018-02-12,2018-03-09,1.9565217391304568
415,,,2016-10-04,1.1383390003126033,-1.5601940915090595,8101,2.16248177516804,3.38,3.39,3.38,3.52,2018-02-12,2018-03-09,0.2958579881656931
416,,,2016-10-05,1.135406675200316,-1.813771905178696,2025,2.235977650403863,2.97,3.38,2.97,3.43,2018-02-12,2018-03-09,13.804713804713797
417,,,2016-10-06,1.137262472906016,-1.6532886344620246,2364,2.247477753675076,2.34,2.69,2.34,2.69,2018-02-12,2018-03-09,14.957264957264972
418,,,2016-10-07,1.4334625747406358,0.0,2475,2.3448539788645193,2.21,2.38,2.21,2.5,2018-02-12,2018-03-09,7.692307692307687
419,,,2016-10-11,1.406873352247809,-1.8548947814446937,8287,2.4481855760460824,6.16,6.65,6.16,7.5,2018-02-12,2018-03-09,7.954545454545459
420,,,2016-10-12,1.3854104762573203,-3.3521697273477646,4157,0.7377178030983558,23.35,23.75,22.8,24.2,2018-03-12,2018-03-31,1.7130620985010614
421,,,2016-10-13,1.3859354876280576,-3.315544329518161,5701,1.4081471318640242,2.41,2.24,2.2,2.46,2018-03-12,2018-03-31,-7.05394190871369
422,,,2016-10-14,1.3702650799497,-4.408730015317664,2323,2.0754751651975796,4.61,4.55,4.55,4.73,2018-03-12,2018-03-31,-1.3015184381778844
423,,,2016-10-17,1.364732352005212,-4.794699488255527,5304,2.2410358517725033,2.6,2.21,2.14,2.6,2018-03-12,2018-03-31,-15.000000000000002
424,,,2016-10-18,1.386227928188867,-3.2951433392193863,1417,2.267883444336032,4.68,4.55,4.55,4.68,2018-03-12,2018-03-31,-2.777777777777779
425,,,2016-10-19,1.3842321020905608,-3.4343744662453046,8101,2.2959374736383285,3.38,3.49,3.38,4.1,2018-03-12,2018-03-31,3.2544378698224907
426,,,2016-10-20,1.39738151453589,-2.5170563110985977,2475,2.670914532341327,2.38,2.28,2.24,2.4,2018-03-12,2018-03-31,-4.201680672268915
427,,,2016-10-21,1.3839444339103526,-3.454442529777435,8287,2.881155354398524,6.76,6.78,6.7,7.25,2018-03-12,2018-03-31,0.2958579881656931
428,,,2016-10-24,1.3920339251175387,-2.8901103072462853,2364,2.9199536364134255,2.66,2.86,2.65,2.86,2018-03-12,2018-03-31,7.5187969924811915
429,,,2016-10-25,1.3909939911740576,-2.962657296739135,2025,3.079752974208369,3.12,3.47,3.12,3.47,2018-03-12,2018-03-31,11.217948717948723
430,,,2016-10-26,1.404783599789186,-2.0006783195326006,4157,0.8279174225044017,23.85,23.4,23.4,24.25,2018-04-02,2018-04-11,-1.8867924528301994
431,,,2016-10-27,1.397267027378529,-2.5250430670403667,5701,1.1899605244889226,2.22,2.17,2.17,2.22,2018-04-02,2018-04-11,-2.2522522522522626
432,,,2016-10-28,1.381930383289853,-3.5949450204590616,2323,1.986603634007334,4.47,5.22,4.47,5.22,2018-04-02,2018-04-11,16.778523489932894
433,,,2016-10-31,1.3944966424217684,-2.718308312019768,5304,2.123613691626042,2.3,2.33,2.22,2.38,2018-04-02,2018-04-11,1.3043478260869712
434,,,2016-11-01,1.3838367813543087,-3.4619524960605386,1417,2.2335095629734414,4.57,4.59,4.56,4.59,2018-04-02,2018-04-11,0.4376367614879584
435,,,2016-11-02,1.3585113157076585,-5.228686144564232,2475,2.3755303290097514,2.27,2.17,2.17,2.27,2018-04-02,2018-04-11,-4.405286343612335
436,,,2016-11-03,1.3584439170709317,-5.23338795107906,2025,2.4670117360933492,3.81,4.18,3.81,4.5,2018-04-02,2018-04-11,9.711286089238836
437,,,2016-11-04,1.3491085228415278,-5.884635803231253,8101,2.8057100617865807,3.6,2.55,2.55,3.6,2018-04-02,2018-04-11,-29.166666666666675
438,,,2016-11-07,1.3627636551275446,-4.932038049607479,1337,3.231853897226176,10.85,10.35,10.35,10.85,2018-04-02,2018-04-11,-4.608294930875578
