,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
0,2015-01-01-2015-01-11 報酬率:0.81% 本金:1007438.473,每次換手最大報酬 : 29.26%,2015-01-06,1.0,1514,9.05,9.35,8.95,9.35,2015-01-06,2015-01-09,3.3149171270718147
1,2015-01-11-2015-02-11 報酬率:-3.7% 本金:974177.323,每次換手最小報酬 : -16.18%,2015-01-07,1.0025704927950092,2387,21.95,22.4,21.95,22.95,2015-01-06,2015-01-09,2.0501138952163878
2,2015-02-11-2015-03-11 報酬率:4.56% 本金:1011916.795,,2015-01-08,0.9997772205645535,1416,17.6,18.1,17.55,18.1,2015-01-06,2015-01-09,2.840909090909083
3,2015-03-11-2015-04-01 報酬率:3.57% 本金:1042128.2770000001,,2015-01-09,1.0080776313250275,2442,9.3,9.15,9.11,9.3,2015-01-06,2015-01-09,-1.6129032258064502
4,2015-04-01-2015-04-11 報酬率:0.61% 本金:1047099.4720000001,,2015-01-13,1.0080776313250275,2543,11.55,11.5,11.5,11.6,2015-01-06,2015-01-09,-0.43290043290044045
5,2015-04-11-2015-05-16 報酬率:5.67% 本金:1095490.087,,2015-01-14,1.0077982284464992,2499,32.25,32.05,32.05,32.25,2015-01-06,2015-01-09,-0.6201550387596955
6,2015-05-16-2015-06-11 報酬率:4.52% 本金:1137205.167,,2015-01-15,0.9997490322438324,3048,27.9,28.0,27.9,28.0,2015-01-06,2015-01-09,0.35842293906811484
7,2015-06-11-2015-07-11 報酬率:-5.16% 本金:1081570.0469999998,,2015-01-16,0.9872590572254591,8112,16.75,16.6,16.6,16.8,2015-01-06,2015-01-09,-0.8955223880596885
8,2015-07-11-2015-08-15 報酬率:-9.66% 本金:988800.2369999997,,2015-01-19,0.985263384934853,2515,7.88,7.89,7.85,7.9,2015-01-06,2015-01-09,0.12690355329949554
9,2015-08-15-2015-09-11 報酬率:0.68% 本金:994974.6369999996,,2015-01-20,0.9948193033384126,3032,22.05,22.7,22.05,22.7,2015-01-06,2015-01-09,2.947845804988658
10,2015-09-11-2015-10-11 報酬率:4.09% 本金:1028209.9769999996,,2015-01-21,0.9996058968677846,1808,29.35,27.85,27.4,29.4,2015-01-13,2015-02-11,-5.110732538330498
11,2015-10-11-2015-11-15 報酬率:7.97% 本金:1097501.1569999997,,2015-01-22,1.0024404046324238,2495,18.2,17.15,17.15,18.7,2015-01-13,2015-02-11,-5.769230769230771
12,2015-11-15-2015-12-11 報酬率:-5.04% 本金:1047978.1169999996,,2015-01-23,1.0045749582660344,1514,9.65,8.9,8.9,9.65,2015-01-13,2015-02-11,-7.772020725388595
13,2015-12-11-2016-01-11 報酬率:-3.32% 本金:1016476.2969999997,,2015-01-26,0.9993774677460135,2387,22.1,19.7,19.7,22.1,2015-01-13,2015-02-11,-10.859728506787336
14,2016-01-11-2016-02-11 報酬率:4.7% 本金:1059906.6469999996,,2015-01-27,0.9974379139037234,2208,16.6,16.2,16.2,16.75,2015-01-13,2015-02-11,-2.4096385542168752
15,2016-02-11-2016-03-11 報酬率:15.83% 本金:1211629.2819999997,,2015-01-28,0.9906857108094831,1416,18.15,17.85,17.7,18.3,2015-01-13,2015-02-11,-1.6528925619834545
16,2016-03-11-2016-04-01 報酬率:-6.46% 本金:1138785.6759999997,,2015-01-29,0.9870831071917433,2543,11.5,11.1,10.7,11.5,2015-01-13,2015-02-11,-3.4782608695652195
17,2016-04-01-2016-04-11 報酬率:0.96% 本金:1148547.9159999997,,2015-01-30,0.9856275495191943,2923,27.65,27.8,26.1,28.05,2015-01-13,2015-02-11,0.5424954792043524
18,2016-04-11-2016-05-16 報酬率:-3.53% 本金:1114294.5609999998,,2015-02-02,0.9797557138083639,3048,28.15,27.0,26.85,28.6,2015-01-13,2015-02-11,-4.085257548845467
19,2016-05-16-2016-06-11 報酬率:5.79% 本金:1168347.1059999997,,2015-02-03,0.9847853545317052,4935,43.45,45.0,43.3,46.85,2015-01-13,2015-02-11,3.5673187571921616
20,2016-06-11-2016-07-11 報酬率:2.94% 本金:1198515.9159999997,,2015-02-04,0.9840840344329458,3048,26.95,28.5,26.95,29.45,2015-02-12,2015-03-11,5.75139146567718
21,2016-07-11-2016-08-15 報酬率:4.49% 本金:1247174.0459999996,,2015-02-05,0.9813738780649875,8112,16.6,17.1,16.6,17.8,2015-02-12,2015-03-11,3.0120481927710774
22,2016-08-15-2016-09-11 報酬率:1.42% 本金:1264047.0539999995,,2015-02-06,0.9793097582937621,2515,7.55,7.61,7.55,7.69,2015-02-12,2015-03-11,0.7947019867549754
23,2016-09-11-2016-10-11 報酬率:1.07% 本金:1276952.1099999994,,2015-02-09,0.9712864577837058,2867,17.05,17.0,17.0,17.2,2015-02-12,2015-03-11,-0.2932551319648091
24,2016-10-11-2016-11-15 報酬率:2.54% 本金:1305947.9879999994,,2015-02-10,0.9787328436441349,4938,84.5,88.7,84.5,89.4,2015-02-12,2015-03-11,4.970414201183426
25,2016-11-15-2016-12-11 報酬率:5.03% 本金:1362812.1379999993,,2015-02-11,0.9707505853757185,2329,13.5,15.5,13.4,15.95,2015-02-12,2015-03-11,14.814814814814813
26,2016-12-11-2017-01-11 報酬率:0.49% 本金:1368823.4579999992,,2015-02-12,0.9707505853757185,1724,16.4,16.65,16.25,16.65,2015-02-12,2015-03-11,1.5243902439024293
27,2017-01-11-2017-02-11 報酬率:6.72% 本金:1453413.473999999,,2015-02-13,0.974589522886033,2501,16.75,17.55,16.75,17.95,2015-02-12,2015-03-11,4.7761194029850795
28,2017-02-11-2017-03-11 報酬率:-3.72% 本金:1411152.413999999,,2015-02-24,0.9865179616423256,3607,67.0,70.8,66.7,71.3,2015-02-12,2015-03-11,5.671641791044779
29,2017-03-11-2017-04-01 報酬率:-2.35% 本金:1381802.088999999,,2015-02-25,0.9940136923351907,2542,67.1,74.2,66.6,74.2,2015-03-12,2015-04-01,10.581222056631901
30,2017-04-01-2017-04-11 報酬率:-1.65% 本金:1361087.9889999991,,2015-02-26,0.9949188134838577,2923,25.85,29.05,25.75,31.2,2015-03-12,2015-04-01,12.379110251450665
31,2017-04-11-2017-05-16 報酬率:-0.07% 本金:1360243.7889999992,,2015-03-02,0.9978497753060537,2359,19.5,20.4,19.5,21.05,2015-03-12,2015-04-01,4.615384615384599
32,2017-05-16-2017-06-11 報酬率:7.16% 本金:1451501.5689999992,,2015-03-03,0.9938388043453011,5907,52.5,55.5,51.8,55.5,2015-03-12,2015-04-01,5.714285714285716
33,2017-06-11-2017-07-11 報酬率:3.87% 本金:1503566.2269999993,,2015-03-04,0.998038482782182,2419,16.35,16.2,16.2,17.15,2015-03-12,2015-04-01,-0.9174311926605672
34,2017-07-11-2017-08-15 報酬率:10.99% 本金:1654585.3119999995,,2015-03-05,1.0093582837035178,2601,16.65,16.5,16.5,16.9,2015-03-12,2015-04-01,-0.9009009009008917
35,2017-08-15-2017-09-11 報酬率:2.37% 本金:1689078.2919999994,,2015-03-06,1.0220522087410653,9931,36.6,36.8,36.5,37.1,2015-03-12,2015-04-01,0.5464480874316724
36,2017-09-11-2017-10-11 報酬率:0.29% 本金:1693383.8059999994,,2015-03-09,1.0186539343646601,9926,42.0,44.6,41.9,44.6,2015-03-12,2015-03-31,6.190476190476191
37,2017-10-11-2017-11-15 報酬率:5.72% 本金:1782763.9539999992,,2015-03-10,1.012017585415006,1417,8.29,8.13,8.13,8.29,2015-03-12,2015-04-01,-1.9300361881785078
38,2017-11-15-2017-12-11 報酬率:1.59% 本金:1807384.3089999992,,2015-03-11,1.014997685011072,3040,44.8,44.55,44.05,45.1,2015-03-12,2015-04-01,-0.5580357142857095
39,2017-12-11-2018-01-11 報酬率:3.77% 本金:1866612.8939999994,,2015-03-12,1.014997685011072,1532,31.0,31.65,30.7,31.65,2015-04-02,2015-04-10,2.0967741935483897
40,2018-01-11-2018-02-11 報酬率:-7.47% 本金:1738465.0439999993,,2015-03-13,1.01510606919077,2548,64.3,67.0,64.2,67.6,2015-04-02,2015-04-10,4.199066874028001
41,2018-02-11-2018-03-11 報酬率:2.57% 本金:1779740.5289999994,,2015-03-16,1.0172393967491529,1519,16.65,16.5,16.5,17.25,2015-04-02,2015-04-10,-0.9009009009008917
42,2018-03-11-2018-04-01 報酬率:-3.96% 本金:1714875.7289999994,,2015-03-17,1.0178412270134105,2359,20.65,19.8,19.8,20.65,2015-04-02,2015-04-10,-4.116222760290544
43,2018-04-01-2018-04-11 報酬率:0.83% 本金:1727420.5979999993,,2015-03-18,1.0250719523562857,9931,36.8,35.8,35.8,36.8,2015-04-02,2015-04-10,-2.717391304347827
44,2018-04-11-2018-05-16 報酬率:1.66% 本金:1752849.3079999993,,2015-03-19,1.0393310519258723,2923,28.35,28.9,28.1,28.9,2015-04-02,2015-04-10,1.94003527336859
45,2018-05-16-2018-06-11 報酬率:3.43% 本金:1803457.2429999993,,2015-03-20,1.0349069800386657,2419,16.35,16.7,16.35,16.7,2015-04-02,2015-04-10,2.1406727828745975
46,2018-06-11-2018-07-11 報酬率:-3.61% 本金:1743226.1979999994,,2015-03-23,1.0368395954977943,2542,76.0,78.5,76.0,82.0,2015-04-02,2015-04-10,3.289473684210531
47,2018-07-11-2018-08-15 報酬率:-2.88% 本金:1695813.0459999994,,2015-03-24,1.042079722352314,5907,55.0,55.9,55.0,57.0,2015-04-02,2015-04-10,1.6363636363636358
48,2018-08-15-2018-09-11 報酬率:-5.91% 本金:1604137.1259999992,,2015-03-25,1.0381455388360443,1535,77.5,76.4,76.4,78.0,2015-04-02,2015-04-10,-1.4193548387096744
49,2018-09-11-2018-10-11 報酬率:-4.68% 本金:1536342.6459999993,,2015-03-26,1.0421408937173577,2501,19.4,18.1,18.1,19.4,2015-04-14,2015-05-15,-6.701030927835038
50,2018-10-11-2018-11-15 報酬率:0.35% 本金:1540887.3959999993,,2015-03-27,1.050291368321238,2548,68.1,69.4,67.0,71.9,2015-04-14,2015-05-15,1.90895741556536
51,2018-11-15-2018-12-11 報酬率:3.61% 本金:1592773.9259999993,,2015-03-30,1.053204646229499,5525,18.75,18.85,18.5,19.3,2015-04-14,2015-05-15,0.5333333333333412
52,2018-12-11-2019-01-11 報酬率:-2.29% 本金:1561270.3959999993,,2015-03-31,1.063640723112008,2419,16.75,15.35,15.35,16.85,2015-04-14,2015-05-15,-8.358208955223878
53,2019-01-11-2019-02-11 報酬率:6.57% 本金:1651617.7509999995,,2015-04-01,1.0512539330818864,2923,28.4,40.45,27.1,47.35,2015-04-14,2015-05-15,42.42957746478875
54,2019-02-11-2019-03-11 報酬率:6.66% 本金:1738943.6709999994,,2015-04-02,1.0512539330818864,9802,77.8,67.1,67.1,78.8,2015-04-14,2015-05-15,-13.753213367609263
55,2019-03-11-2019-04-01 報酬率:5.39% 本金:1821653.2209999994,,2015-04-07,1.063629458229792,2456,57.1,72.7,51.0,72.7,2015-04-14,2015-05-15,27.32049036777584
56,2019-04-01-2019-04-11 報酬率:0.04% 本金:1822240.3409999993,,2015-04-08,1.0623972269892306,5533,20.5,20.9,20.45,21.1,2015-04-14,2015-05-15,1.9512195121951237
57,2019-04-11-2019-05-16 報酬率:0.1% 本金:1823743.340999999,,2015-04-09,1.0580662025675183,9919,13.3,14.85,13.2,17.35,2015-05-19,2015-06-11,11.65413533834585
58,2019-05-16-2019-06-11 報酬率:0.13% 本金:1825770.8209999993,,2015-04-10,1.0577175853824583,4426,130.5,146.5,125.0,168.0,2015-05-19,2015-06-11,12.260536398467426
59,2019-06-11-2019-07-11 報酬率:8.18% 本金:1958552.6709999994,,2015-04-14,1.0577175853824583,2485,29.35,34.75,29.35,34.75,2015-05-19,2015-06-11,18.39863713798977
60,2019-07-11-2019-08-15 報酬率:-5.71% 本金:1865217.0109999992,,2015-04-15,1.0399800180816137,6184,53.1,52.8,52.4,53.5,2015-05-19,2015-06-11,-0.5649717514124353
61,2019-08-15-2019-09-11 報酬率:-1.65% 本金:1838575.2859999994,,2015-04-16,1.0420427520242597,5522,40.5,33.9,33.0,40.5,2015-05-19,2015-06-11,-16.296296296296298
62,2019-09-11-2019-10-11 報酬率:-0.39% 本金:1832341.3309999993,,2015-04-17,1.0472037658973468,4119,69.1,75.7,68.6,77.9,2015-05-19,2015-06-11,9.551374819102755
63,2019-10-11-2019-11-15 報酬率:3.53% 本金:1884216.445999999,,2015-04-20,1.0432668089733013,2404,35.4,34.2,32.5,35.4,2015-05-19,2015-06-11,-3.3898305084745672
64,2019-11-15-2019-12-11 報酬率:-1.44% 本金:1858271.245999999,,2015-04-21,1.0272561903101889,2538,18.95,17.8,17.05,18.95,2015-06-12,2015-07-09,-6.068601583113454
65,2019-12-11-2020-01-11 報酬率:0.28% 本金:1863053.365999999,,2015-04-22,1.0373881836469236,3062,20.75,20.15,20.15,22.6,2015-06-12,2015-07-09,-2.8915662650602525
66,2020-01-11-2020-02-11 報酬率:-4.72% 本金:1783325.4859999989,,2015-04-23,1.0590473202809916,2108,25.7,25.95,24.15,28.4,2015-06-12,2015-07-09,0.9727626459143934
67,2020-02-11-2020-03-11 報酬率:-5.69% 本金:1692337.264999999,,2015-04-24,1.0759733892916865,3022,52.7,49.0,49.0,55.1,2015-06-12,2015-07-09,-7.020872865275152
68,2020-03-11-2020-04-01 報酬率:-0.85% 本金:1679666.314999999,,2015-04-27,1.0907744919168947,4952,36.5,33.95,33.95,37.6,2015-06-12,2015-07-09,-6.986301369863002
69,2020-04-01-2020-04-11 報酬率:4.72% 本金:1750846.274999999,,2015-04-28,1.1039523169830008,6184,52.3,52.1,52.1,53.0,2015-06-12,2015-07-09,-0.3824091778202643
70,2020-04-11-2020-05-16 報酬率:14.3% 本金:1980304.074999999,,2015-04-29,1.1061887598008073,2329,13.1,11.3,11.3,13.1,2015-06-12,2015-07-09,-13.740458015267166
71,2020-05-16-2020-06-11 報酬率:9.84% 本金:2136932.274999999,,2015-04-30,1.122129223072447,3062,20.35,16.25,15.85,20.35,2015-07-14,2015-08-14,-20.14742014742015
72,2020-06-11-2020-07-11 報酬率:5.28% 本金:2229311.154999999,,2015-05-04,1.1303224132726006,2108,27.15,24.8,21.75,27.7,2015-07-14,2015-08-14,-8.655616942909749
73,2020-07-11-2020-08-15 報酬率:6.38% 本金:2352126.1549999993,,2015-05-05,1.123204982449255,5706,46.35,40.3,38.35,46.35,2015-07-14,2015-08-14,-13.05285868392665
74,2020-08-15-2020-09-11 報酬率:-0.52% 本金:2342183.3389999997,,2015-05-06,1.1349845681419002,5525,18.0,17.6,17.05,18.0,2015-07-14,2015-08-14,-2.2222222222222143
75,2020-09-11-2020-10-11 報酬率:-4.74% 本金:2247037.3189999997,,2015-05-07,1.1421605012086509,1604,13.0,12.05,11.55,13.2,2015-07-14,2015-08-14,-7.307692307692304
76,2020-10-11-2020-11-15 報酬率:3.68% 本金:2320553.0469999993,,2015-05-08,1.1483476500931156,4952,35.5,31.15,28.65,35.5,2015-07-14,2015-08-14,-12.25352112676057
77,2020-11-15-2020-12-11 報酬率:9.91% 本金:2531331.809999999,,2015-05-11,1.1494578305708256,4919,26.65,24.0,21.9,26.65,2015-07-14,2015-08-14,-9.943714821763594
78,2020-12-11-2021-01-11 報酬率:5.08% 本金:2651608.4299999992,,2015-05-12,1.1589618229489773,3617,64.9,62.5,59.5,72.5,2015-07-14,2015-08-14,-3.6979969183359107
79,2021-01-11-2021-02-11 報酬率:-1.82% 本金:2605191.1499999994,,2015-05-13,1.1648369058654653,2108,24.8,25.1,21.6,25.25,2015-08-18,2015-09-11,1.2096774193548487
80,2021-02-11-2021-03-11 報酬率:5.96% 本金:2754927.2099999995,,2015-05-14,1.1436660483260273,2823,25.55,25.15,21.9,25.55,2015-08-18,2015-09-11,-1.5655577299413026
81,2021-03-11-2021-04-01 報酬率:15.26% 本金:3123807.1899999995,,2015-05-15,1.1176519952719561,2850,21.1,21.25,18.95,21.25,2015-08-18,2015-09-11,0.7109004739336511
82,2021-04-01-2021-04-11 報酬率:3.12% 本金:3210416.829999999,,2015-05-19,1.1176519952719561,2404,32.65,32.55,29.0,32.65,2015-08-18,2015-09-11,-0.3062787136294043
83,2021-04-11-2021-05-16 報酬率:0.1% 本金:3213364.479999999,,2015-05-20,1.116821486915858,8112,12.45,12.75,10.9,12.75,2015-08-18,2015-09-11,2.4096385542168752
84,2021-05-16-2021-06-11 報酬率:27.93% 本金:4043932.8549999995,,2015-05-21,1.0993121174513814,2345,13.7,14.4,12.85,14.4,2015-08-18,2015-09-11,5.109489051094895
85,2021-06-11-2021-07-11 報酬率:29.26% 本金:5121198.274999999,,2015-05-22,1.1094085185855318,1737,22.15,21.3,18.35,22.15,2015-08-18,2015-09-11,-3.8374717832956984
86,2021-07-11-2021-08-15 報酬率:-8.22% 本金:4728278.164999999,,2015-05-25,1.1064988373914777,6196,18.8,19.6,16.1,19.6,2015-08-18,2015-09-11,4.255319148936176
87,2021-08-15-2021-09-11 報酬率:-0.35% 本金:4713403.164999999,,2015-05-26,1.1023484633060308,6184,52.9,51.9,50.0,52.9,2015-08-18,2015-09-11,-1.8903591682419618
88,2021-09-11-2021-10-11 報酬率:-12.68% 本金:4157131.564999999,,2015-05-27,1.1222552833507498,2850,21.15,21.4,20.95,21.55,2015-09-14,2015-10-08,1.1820330969267046
89,2021-10-11-2021-11-15 報酬率:24.33% 本金:5101743.8149999995,,2015-05-28,1.1365170157208522,8926,20.9,21.55,20.9,21.85,2015-09-14,2015-10-08,3.1100478468899517
90,2021-11-15-2021-12-11 報酬率:6.15% 本金:5389545.365,,2015-05-29,1.1401730061936715,2404,32.05,39.0,32.05,39.0,2015-09-14,2015-10-08,21.684867394695793
91,2021-12-11-2022-01-11 報酬率:-2.24% 本金:5283195.765000001,,2015-06-01,1.178899101870182,2345,14.1,15.6,14.1,15.9,2015-09-14,2015-10-08,10.63829787234043
92,2022-01-11-2022-02-11 報酬率:3.46% 本金:5452452.045000001,,2015-06-02,1.2054103009827044,8112,12.8,13.75,12.8,13.8,2015-09-14,2015-10-08,7.421875
93,2022-02-11-2022-03-11 報酬率:9.91% 本金:5976121.220000001,,2015-06-03,1.203409700889285,3617,66.8,68.1,64.3,71.0,2015-09-14,2015-10-08,1.9461077844311392
94,2022-03-11-2022-04-01 報酬率:6.78% 本金:6361994.750000001,,2015-06-04,1.1737556186885048,6184,53.6,52.5,52.5,55.5,2015-09-14,2015-10-08,-2.0522388059701524
95,2022-04-01-2022-04-11 報酬率:-2.68% 本金:6201760.23,,2015-06-05,1.1736715194777079,1541,49.3,48.05,42.8,51.8,2015-09-14,2015-10-08,-2.535496957403649
96,2022-04-11-2022-05-16 報酬率:-9.02% 本金:5669458.46,,2015-06-08,1.1750153505656544,2313,24.0,22.45,21.9,24.25,2015-09-14,2015-10-08,-6.458333333333332
97,2022-05-16-2022-06-11 報酬率:3.05% 本金:5827270.035,,2015-06-09,1.1562940955662477,2428,39.25,41.6,38.8,42.2,2015-09-14,2015-10-08,5.987261146496814
98,2022-06-11-2022-07-11 報酬率:-16.18% 本金:4950990.359,,2015-06-10,1.1630258348822518,2823,27.1,26.7,26.4,28.0,2015-10-13,2015-11-13,-1.4760147601476148
99,2022-07-11-2022-08-15 報酬率:9.01% 本金:5372644.8440000005,,2015-06-11,1.168127690281778,2923,21.05,23.05,20.8,25.15,2015-10-13,2015-11-13,9.501187648456067
100,2022-08-15-2022-09-11 報酬率:-1.35% 本金:5304014.894,,2015-06-12,1.168127690281778,2850,21.6,24.5,21.45,24.5,2015-10-13,2015-11-13,13.425925925925908
101,2022-09-11-2022-10-11 報酬率:-13.82% 本金:4621293.074,,2015-06-15,1.148758181008462,8926,21.6,22.55,21.6,23.35,2015-10-13,2015-11-13,4.39814814814814
102,2022-10-11-2022-11-15 報酬率:14.22% 本金:5228572.393999999,,2015-06-16,1.1426945000867177,2492,14.8,17.85,14.8,19.0,2015-10-13,2015-11-13,20.608108108108112
103,2022-11-15-2022-12-11 報酬率:8.0% 本金:5615460.393999999,,2015-06-17,1.1509000284558155,2383,72.3,64.2,64.0,72.3,2015-10-13,2015-11-13,-11.203319502074683
104,2022-12-11-2023-01-11 報酬率:4.26% 本金:5844469.473999999,,2015-06-18,1.1651987135019322,4935,49.8,64.0,49.8,66.8,2015-10-13,2015-11-13,28.514056224899598
105,2023-01-11-2023-02-11 報酬率:12.19% 本金:6518332.673999999,,2015-06-22,1.188493651444331,8112,13.7,13.7,13.65,14.0,2015-10-13,2015-11-13,0.0
106,2023-02-11-2023-03-11 報酬率:9.57% 本金:7095236.198999998,,2015-06-23,1.1894673081239315,2520,16.75,14.65,14.65,16.85,2015-11-17,2015-12-11,-12.537313432835816
107,2023-03-11-2023-04-01 報酬率:7.47% 本金:7599913.133999998,,2015-06-24,1.1905085665425517,2488,27.65,23.2,23.2,28.2,2015-11-17,2015-12-11,-16.094032549728755
108,2023-04-01-2023-04-11 報酬率:1.33% 本金:7695243.543999999,,2015-06-25,1.2046353077589929,2535,14.5,14.35,14.3,14.5,2015-11-17,2015-12-11,-1.0344827586206917
109,2023-04-11-2023-05-16 報酬率:7.03% 本金:8192317.268999999,,2015-06-26,1.2057654342980695,6269,91.7,81.4,81.4,94.8,2015-11-17,2015-12-11,-11.232279171210468
110,2023-05-16-2023-06-11 報酬率:15.29% 本金:9327729.734,,2015-06-29,1.1771687623990423,9958,10.0,10.0,9.9,10.05,2015-11-17,2015-12-11,0.0
111,2023-06-11-2023-07-11 報酬率:3.09% 本金:9591841.304,,2015-06-30,1.1843217753123723,1513,17.4,17.1,17.1,17.7,2015-11-17,2015-12-11,-1.724137931034464
112,2023-07-11-2023-08-04 報酬率:-1.24% 本金:9482833.524,,2015-07-01,1.1879210442883428,1203,22.85,22.75,22.6,23.2,2015-11-17,2015-12-11,-0.4376367614879695
113,,,2015-07-02,1.1794363005426673,3059,29.15,26.8,26.8,31.5,2015-11-17,2015-12-11,-8.06174957118353
114,,,2015-07-03,1.181430768873618,4938,84.5,79.9,79.9,89.0,2015-11-17,2015-12-11,-5.443786982248511
115,,,2015-07-06,1.1680378384814043,5388,78.0,82.8,77.7,87.7,2015-11-17,2015-12-11,6.153846153846154
116,,,2015-07-07,1.1695078747647831,6153,24.6,21.85,21.85,25.8,2015-12-14,2016-01-11,-11.178861788617889
117,,,2015-07-08,1.116137246473198,6139,17.6,18.2,17.0,18.2,2015-12-14,2016-01-11,3.409090909090895
118,,,2015-07-09,1.1078565624084298,9958,9.82,9.85,9.78,10.4,2015-12-14,2016-01-11,0.3054989816700493
119,,,2015-07-14,1.1078565624084298,2546,14.6,14.75,14.6,15.1,2015-12-14,2016-01-11,1.0273972602739656
120,,,2015-07-15,1.1055278051384871,2453,10.55,9.98,9.98,10.85,2015-12-14,2016-01-11,-5.402843601895735
121,,,2015-07-16,1.1075739600284527,1442,17.2,16.5,16.5,17.25,2015-12-14,2016-01-11,-4.069767441860462
122,,,2015-07-17,1.1191234834057446,8926,22.9,22.8,21.65,23.15,2015-12-14,2016-01-11,-0.4366812227074135
123,,,2015-07-20,1.0995889893070045,6196,23.9,22.9,22.9,25.35,2015-12-14,2016-01-11,-4.184100418410042
124,,,2015-07-21,1.0861313256531242,2313,21.95,19.8,18.9,22.25,2015-12-14,2016-01-11,-9.79498861047835
125,,,2015-07-22,1.0639767753892535,5388,83.8,81.4,81.4,89.0,2015-12-14,2016-01-11,-2.863961813842475
126,,,2015-07-23,1.036517269832539,2520,14.5,14.3,13.5,14.65,2016-01-12,2016-02-03,-1.3793103448275779
127,,,2015-07-24,1.0267833274407303,9945,39.05,42.5,36.65,42.5,2016-01-12,2016-02-03,8.834827144686308
128,,,2015-07-27,0.9886962649769804,6139,17.8,18.6,17.8,18.75,2016-01-12,2016-02-03,4.494382022471921
129,,,2015-07-28,0.980033185546755,2345,31.85,33.25,29.25,36.35,2016-01-12,2016-02-03,4.39560439560438
130,,,2015-07-29,0.975209932400361,2546,14.75,14.8,14.5,14.85,2016-01-12,2016-02-03,0.3389830508474523
131,,,2015-07-30,0.9903988069540745,2453,9.96,10.0,9.88,10.2,2016-01-12,2016-02-03,0.40160642570279403
132,,,2015-07-31,0.9891485496815383,1442,16.45,16.7,16.4,17.1,2016-01-12,2016-02-03,1.5197568389057725
133,,,2015-08-03,0.9868054008914368,2488,24.95,28.2,24.95,28.2,2016-01-12,2016-02-03,13.026052104208418
134,,,2015-08-04,0.9639749241037832,2404,41.2,43.9,41.0,43.9,2016-01-12,2016-02-03,6.553398058252413
135,,,2015-08-05,0.9933317457899199,3005,18.7,20.35,18.35,20.35,2016-01-12,2016-02-03,8.823529411764719
136,,,2015-08-06,0.990949545079899,6139,21.25,32.15,20.9,32.15,2016-02-16,2016-03-11,51.294117647058826
137,,,2015-08-07,1.005124683629948,2488,28.6,34.95,28.5,34.95,2016-02-16,2016-03-11,22.202797202797207
138,,,2015-08-10,1.0142615702963809,2404,46.05,52.6,46.05,52.6,2016-02-16,2016-03-11,14.223669923995663
139,,,2015-08-11,0.9904618104852021,2535,15.5,17.0,15.4,17.0,2016-02-16,2016-03-11,9.677419354838701
140,,,2015-08-12,0.9799273605902785,1513,17.85,18.75,17.7,19.3,2016-02-16,2016-03-11,5.042016806722671
141,,,2015-08-13,0.9974875964426199,2313,19.25,21.15,19.1,21.2,2016-02-16,2016-03-11,9.870129870129873
142,,,2015-08-14,1.0008361738749347,1906,7.07,8.8,7.07,9.03,2016-02-16,2016-03-11,24.469589816124483
143,,,2015-08-18,1.0008361738749347,2536,21.85,23.8,21.75,23.8,2016-02-16,2016-03-11,8.924485125858128
144,,,2015-08-19,0.9693777297781572,1231,28.7,29.45,28.6,30.25,2016-02-16,2016-03-11,2.6132404181184565
145,,,2015-08-20,0.9742895629287208,3315,15.0,16.5,15.0,16.75,2016-02-16,2016-03-11,10.000000000000009
146,,,2015-08-21,0.94607598903593,2520,16.8,16.4,16.0,18.2,2016-03-14,2016-04-01,-2.3809523809523947
147,,,2015-08-24,0.8873077219681852,6139,35.35,34.0,33.2,40.15,2016-03-14,2016-04-01,-3.8189533239038176
148,,,2015-08-25,0.9016661255529904,1906,9.68,8.1,8.1,9.68,2016-03-14,2016-04-01,-16.322314049586783
149,,,2015-08-26,0.9204407585523827,2390,22.3,20.6,20.05,22.3,2016-03-14,2016-04-01,-7.623318385650224
150,,,2015-08-27,0.9370959679855184,2427,6.45,6.3,6.27,6.63,2016-03-14,2016-04-01,-2.3255813953488413
151,,,2015-08-28,0.9534150380515899,2702,17.8,15.8,15.8,17.8,2016-03-14,2016-04-01,-11.235955056179769
152,,,2015-08-31,0.961556063935743,1514,9.79,9.28,9.28,9.79,2016-03-14,2016-04-01,-5.2093973442288055
153,,,2015-09-01,0.9630416159773283,2430,23.4,22.75,22.0,23.4,2016-03-14,2016-04-01,-2.777777777777768
154,,,2015-09-02,0.9602931711748034,2542,48.5,48.3,47.6,48.95,2016-04-06,2016-04-11,-0.4123711340206282
155,,,2015-09-03,0.9667474996073874,1906,8.1,8.84,8.1,8.84,2016-04-06,2016-04-11,9.135802469135811
156,,,2015-09-04,0.9589524014081198,5531,12.15,11.9,11.65,12.15,2016-04-06,2016-04-11,-2.0576131687242816
157,,,2015-09-07,0.9673173857783893,4746,73.0,78.0,73.0,78.0,2016-04-06,2016-04-11,6.849315068493156
158,,,2015-09-08,0.966667738020311,2390,20.4,21.15,20.4,21.4,2016-04-06,2016-04-11,3.6764705882353033
159,,,2015-09-09,0.9889226851473453,2419,21.3,19.0,19.0,21.3,2016-04-06,2016-04-11,-10.7981220657277
160,,,2015-09-10,0.9993537281234773,6281,58.8,59.0,58.6,59.0,2016-04-06,2016-04-11,0.3401360544217802
161,,,2015-09-11,1.0076144561315135,2537,10.75,10.95,10.6,12.15,2016-04-12,2016-05-16,1.8604651162790642
