,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%),MAE,BMFE,GMFE
813,,,2018-06-01,2.752633442925809,0.0,9907,83.0,11.45,12.0,11.3,12.05,2021-03-11,2021-04-01,4.8034934497816595,1.3100436681222583,0.0,0.0
814,,,2018-06-04,2.843133797602315,0.0,8403,81.0,31.5,33.85,31.5,33.85,2021-03-11,2021-04-01,7.460317460317456,0.0,0.6349206349206327,0.6349206349206327
815,,,2018-06-05,2.8380891733096694,-0.1774318288115806,2029,87.0,24.95,28.2,24.95,29.15,2021-04-01,2021-04-09,13.026052104208418,0.0,4.408817635270547,4.408817635270547
816,,,2018-06-06,2.883445006967828,0.0,6581,86.0,74.2,74.8,73.9,75.4,2021-04-01,2021-04-09,0.8086253369272267,0.40431266846360797,0.0,0.0
817,,,2018-06-07,2.925840489937342,0.0,1102,84.0,47.1,46.7,46.7,47.1,2021-04-01,2021-04-09,-0.849256900212314,0.8492569002123113,0.0,0.0
818,,,2018-06-08,2.9167744308647583,-0.3098616996983883,4942,84.0,43.1,46.5,43.1,46.6,2021-04-01,2021-04-09,7.88863109048723,0.0,3.132250580046407,3.132250580046407
819,,,2018-06-11,2.9660619560274197,0.0,2006,83.0,44.6,48.3,44.6,50.2,2021-04-01,2021-04-09,8.295964125560529,0.0,3.587443946188344,3.587443946188344
820,,,2018-06-12,2.9639417735422766,-0.07148139575555712,1312,83.0,27.3,28.45,27.3,28.45,2021-04-01,2021-04-09,4.2124542124541975,0.0,2.19780219780219,2.19780219780219
821,,,2018-06-13,2.9407975050948645,-0.8517843290904548,3264,83.0,44.9,46.7,44.9,46.75,2021-04-01,2021-04-09,4.008908685968837,0.0,1.7817371937639295,1.7817371937639295
822,,,2018-06-14,2.9132134037455826,-1.7817750628722373,2520,82.0,39.75,40.75,39.6,40.75,2021-04-01,2021-04-09,2.515723270440251,0.37735849056603415,0.0,0.0
823,,,2018-06-15,2.9073264250393347,-1.9802530041129751,8021,82.0,35.05,44.2,35.05,44.2,2021-04-01,2021-04-09,26.10556348074182,0.0,9.985734664764623,9.985734664764623
824,,,2018-06-19,2.8596922859774447,-3.586225494508577,8150,81.0,44.2,46.85,44.2,47.5,2021-04-01,2021-04-09,5.995475113122173,0.0,2.488687782805417,2.488687782805417
